19	1	1980	4.388	5.899	2.549	1.413	0.859	6.657
20	1	1980	0.096	6.208	-1.415	5.751	0.831	3.466
21	1	1980	21.88	7.669	4.369	1.621	0.831	12.376
22	1	1980	1.073	7.944	4.559	5.676	0.769	7.285
23	1	1980	0.062	8.28	4.625	4.806	0.748	6.521
24	1	1980	0.192	7.385	2.598	3.684	0.804	2.799
25	1	1980	0.003	7.525	1.481	5.879	0.892	2.363
26	1	1980	0	4.414	-0.298	4.792	0.824	3.783
27	1	1980	0	5.975	-0.533	5.47	0.847	4.292
28	1	1980	0.01	7.461	0.871	6.434	0.88	4.083
29	1	1980	0.467	10.178	0.791	4.585	0.926	4.194
30	1	1980	4.096	10.754	7.294	5.38	0.856	6.024
31	1	1980	10.295	10.695	1.511	1.986	0.887	8.277
1	2	1980	0.937	5.701	-1.577	2.182	0.873	2.228
2	2	1980	10.212	9.783	6.156	4.896	0.876	7.344
3	2	1980	4.619	11.238	5.697	1.141	0.881	7.104
4	2	1980	7.565	11.281	6.867	0.464	0.896	6.185
5	2	1980	6.565	9.888	6.77	0.817	0.866	9.291
6	2	1980	9.356	8.798	4.836	0.462	0.923	3.942
7	2	1980	2.951	9.804	3.774	2.321	0.88	5.625
8	2	1980	6.682	11.404	9.715	3.662	0.923	8.568
9	2	1980	7.668	10.981	6.329	1.14	0.901	7.971
10	2	1980	0.094	10.063	4.551	8.395	0.848	4.022
11	2	1980	0	10.784	5.295	6.997	0.81	3.651
12	2	1980	0.235	9.825	5.972	7.004	0.845	4.815
13	2	1980	1.66	10.388	7.583	3.571	0.891	3.508
14	2	1980	0.38	10.379	5.967	8.426	0.88	3.521
15	2	1980	0.814	10.424	7.116	2.665	0.92	3.719
16	2	1980	9.469	10.608	5.965	6.367	0.925	2.465
17	2	1980	0.014	10.975	6.188	9.572	0.877	3.806
18	2	1980	0	8.598	6.414	7.815	0.843	6.644
19	2	1980	0.376	9.071	6.98	2.676	0.864	5.153
20	2	1980	2.575	9.764	7.618	1.635	0.927	5.752
21	2	1980	7.617	9.757	8.236	0.994	0.945	7.109
22	2	1980	6.631	9.45	3.53	7.207	0.892	4.508
23	2	1980	4.199	6.827	2.417	9.781	0.87	4.106
24	2	1980	0.517	5.972	1.814	7.408	0.898	3.905
25	2	1980	1.013	7.836	2.921	6.056	0.846	3.854
26	2	1980	0.034	9.412	0.599	10.847	0.812	2.063
27	2	1980	0.24	6.614	2.15	5.47	0.863	3.107
28	2	1980	0.182	7.895	1.441	8.243	0.835	2.652
29	2	1980	0.326	8.972	4.097	3.703	0.899	1.698
1	3	1980	0.829	7.546	5.483	2.96	0.872	1.987
2	3	1980	0.889	7.3	5.617	3.986	0.89	2.343
3	3	1980	0.494	7.271	1.665	5.989	0.785	2.14
4	3	1980	0.007	7.525	1.218	11.468	0.77	3.058
5	3	1980	6.921	7.372	3.693	2.16	0.85	6.508
6	3	1980	12.463	10.463	6.496	1.576	0.934	6.24
7	3	1980	7.668	6.769	4.053	2.386	0.874	8.387
8	3	1980	0.323	7.639	4.46	4.121	0.814	6.177
9	3	1980	0.669	8.967	5.807	7.74	0.743	3.612
10	3	1980	3.335	8.068	4.554	3.942	0.815	6.313
11	3	1980	3.456	9.003	3.213	2.541	0.881	3.533
12	3	1980	10.847	9.18	3.56	1.449	0.94	5.996
13	3	1980	0.288	8.079	1.734	14.277	0.774	4.889
14	3	1980	0.069	8.06	-0.304	14.916	0.748	5.294
15	3	1980	0.38	5.656	2.145	8.474	0.772	3.591
16	3	1980	0.297	6.913	0.701	12.768	0.743	2.127
17	3	1980	4.757	7.036	-2.48	11.74	0.825	3.679
18	3	1980	4.647	6.613	-0.091	3.915	0.91	3.843
19	3	1980	1.627	5.455	1.126	3.62	0.878	8.279
20	3	1980	0.671	5.216	-0.654	13.566	0.69	7.198
21	3	1980	0.065	6.668	-2.42	14.298	0.672	2.697
22	3	1980	0.663	7.255	-6.645	15.589	0.703	2.66
23	3	1980	7.481	8.138	3.093	2.715	0.89	6.542
24	3	1980	11.278	9.643	5.245	10.53	0.92	5.302
25	3	1980	0.891	9.545	4.768	14.127	0.812	4.83
26	3	1980	6.037	10.643	2.327	9.322	0.841	5.523
27	3	1980	2.719	11.277	5.097	5.151	0.918	5.274
